"Histogram","PWDR kk_4"
"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      2.00
"Instparm: V",     -2.00
"Instparm: W",      5.00
"Instparm: X",      0.00
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Source","CuKa"
"Samparm: InstrName",
"Samparm: Scale",      1.00
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
7.81313,0,1,0,0,0.555752
7.81513,0,1,0,0,0.555894
7.81713,0,1,0,0,0.556036
7.81913,0,1,0,0,0.556178
7.82113,0,1,0,0,0.55632
7.82313,0,1,0,0,0.556462
7.82513,0,1,0,0,0.556604
7.82713,0,1,0,0,0.556747
7.82913,0,1,0,0,0.556889
7.83113,0,1,0,0,0.557031
7.83313,0,1,0,0,0.557173
7.83513,0,1,0,0,0.557315
7.83713,0,1,0,0,0.557457
7.83914,0,1,0,0,0.557599
7.84114,0,1,0,0,0.557741
7.84314,0,1,0,0,0.557883
7.84514,0,1,0,0,0.558025
7.84714,0,1,0,0,0.558168
7.84914,0,1,0,0,0.55831
7.85114,0,1,0,0,0.558452
7.85314,0,1,0,0,0.558594
7.85514,0,1,0,0,0.558736
7.85714,0,1,0,0,0.558878
7.85914,0,1,0,0,0.55902
7.86114,0,1,0,0,0.559162
7.86315,0,1,0,0,0.559304
7.86515,0,1,0,0,0.559446
7.86715,0,1,0,0,0.559588
7.86915,0,1,0,0,0.559731
7.87115,0,1,0,0,0.559873
7.87315,0,1,0,0,0.560015
7.87515,0,1,0,0,0.560157
7.87715,0,1,0,0,0.560299
7.87915,0,1,0,0,0.560441
7.88115,0,1,0,0,0.560583
7.88315,0,1,0,0,0.560725
7.88515,0,1,0,0,0.560867
7.88715,0,1,0,0,0.561009
7.88916,0,1,0,0,0.561151
7.89116,0,1,0,0,0.561294
7.89316,0,1,0,0,0.561436
7.89516,0,1,0,0,0.561578
7.89716,0,1,0,0,0.56172
7.89916,0,1,0,0,0.561862
7.90116,0,1,0,0,0.562004
7.90316,0,1,0,0,0.562146
7.90516,0,1,0,0,0.562288
7.90716,0,1,0,0,0.56243
7.90916,0,1,0,0,0.562572
7.91116,0,1,0,0,0.562714
7.91317,0,1,0,0,0.562857
7.91517,0,1,0,0,0.562999
7.91717,0,1,0,0,0.563141
7.91917,0,1,0,0,0.563283
7.92117,0,1,0,0,0.563425
7.92317,0,1,0,0,0.563567
7.92517,0,1,0,0,0.563709
7.92717,0,1,0,0,0.563851
7.92917,0,1,0,0,0.563993
7.93117,0,1,0,0,0.564135
7.93317,0,1,0,0,0.564277
7.93517,0,1,0,0,0.56442
7.93717,0,1,0,0,0.564562
7.93918,0,1,0,0,0.564704
7.94118,0,1,0,0,0.564846
7.94318,0,1,0,0,0.564988
7.94518,0,1,0,0,0.56513
7.94718,0,1,0,0,0.565272
7.94918,0,1,0,0,0.565414
7.95118,0,1,0,0,0.565556
7.95318,0,1,0,0,0.565698
7.95518,0,1,0,0,0.56584
7.95718,0,1,0,0,0.565982
7.95918,0,1,0,0,0.566125
7.96118,0,1,0,0,0.566267
7.96319,0,1,0,0,0.566409
7.96519,0,1,0,0,0.566551
7.96719,0,1,0,0,0.566693
7.96919,0,1,0,0,0.566835
7.97119,0,1,0,0,0.566977
7.97319,0,1,0,0,0.567119
7.97519,0,1,0,0,0.567261
7.97719,0,1,0,0,0.567403
7.97919,0,1,0,0,0.567545
7.98119,0,1,0,0,0.567687
7.98319,0,1,0,0,0.56783
7.98519,0,1,0,0,0.567972
7.98719,0,1,0,0,0.568114
7.9892,0,1,0,0,0.568256
7.9912,0,1,0,0,0.568398
7.9932,0,1,0,0,0.56854
7.9952,0,1,0,0,0.568682
7.9972,0,1,0,0,0.568824
7.9992,0,1,0,0,0.568966
8.0012,0,1,0,0,0.569108
8.0032,0,1,0,0,0.56925
8.0052,0,1,0,0,0.569392
8.0072,0,1,0,0,0.569535
8.0092,0,1,0,0,0.569677
8.0112,0,1,0,0,0.569819
8.01321,0,1,0,0,0.569961
8.01521,0,1,0,0,0.570103
8.01721,0,1,0,0,0.570245
8.01921,0,1,0,0,0.570387
8.02121,0,1,0,0,0.570529
8.02321,0,1,0,0,0.570671
8.02521,0,1,0,0,0.570813
8.02721,0,1,0,0,0.570955
8.02921,0,1,0,0,0.571097
8.03121,0,1,0,0,0.57124
8.03321,0,1,0,0,0.571382
8.03521,0,1,0,0,0.571524
8.03721,0,1,0,0,0.571666
8.03922,0,1,0,0,0.571808
8.04122,0,1,0,0,0.57195
8.04322,0,1,0,0,0.572092
8.04522,0,1,0,0,0.572234
8.04722,0,1,0,0,0.572376
8.04922,0,1,0,0,0.572518
8.05122,0,1,0,0,0.57266
8.05322,0,1,0,0,0.572802
8.05522,0,1,0,0,0.572944
8.05722,0,1,0,0,0.573087
8.05922,0,1,0,0,0.573229
8.06122,0,1,0,0,0.573371
8.06323,0,1,0,0,0.573513
8.06523,0,1,0,0,0.573655
8.06723,0,1,0,0,0.573797
8.06923,0,1,0,0,0.573939
8.07123,0,1,0,0,0.574081
8.07323,0,1,0,0,0.574223
8.07523,0,1,0,0,0.574365
8.07723,0,1,0,0,0.574507
8.07923,0,1,0,0,0.574649
8.08123,0,1,0,0,0.574791
8.08323,0,1,0,0,0.574933
8.08523,0,1,0,0,0.575076
8.08723,0,1,0,0,0.575218
8.08924,0,1,0,0,0.57536
8.09124,0,1,0,0,0.575502
8.09324,0,1,0,0,0.575644
8.09524,0,1,0,0,0.575786
8.09724,0,1,0,0,0.575928
8.09924,0,1,0,0,0.57607
8.10124,0,1,0,0,0.576212
8.10324,0,1,0,0,0.576354
8.10524,0,1,0,0,0.576496
8.10724,0,1,0,0,0.576638
8.10924,0,1,0,0,0.57678
8.11124,0,1,0,0,0.576923
8.11325,0,1,0,0,0.577065
8.11525,0,1,0,0,0.577207
8.11725,0,1,0,0,0.577349
8.11925,0,1,0,0,0.577491
8.12125,0,1,0,0,0.577633
8.12325,0,1,0,0,0.577775
8.12525,0,1,0,0,0.577917
8.12725,0,1,0,0,0.578059
8.12925,0,1,0,0,0.578201
8.13125,0,1,0,0,0.578343
8.13325,0,1,0,0,0.578485
8.13525,0,1,0,0,0.578627
8.13725,0,1,0,0,0.578769
8.13926,0,1,0,0,0.578911
8.14126,0,1,0,0,0.579054
8.14326,0,1,0,0,0.579196
8.14526,0,1,0,0,0.579338
8.14726,0,1,0,0,0.57948
8.14926,0,1,0,0,0.579622
8.15126,0,1,0,0,0.579764
8.15326,0,1,0,0,0.579906
8.15526,0,1,0,0,0.580048
8.15726,0,1,0,0,0.58019
8.15926,0,1,0,0,0.580332
8.16126,0,1,0,0,0.580474
8.16327,0,1,0,0,0.580616
8.16527,0,1,0,0,0.580758
8.16727,0,1,0,0,0.5809
8.16927,0,1,0,0,0.581043
8.17127,0,1,0,0,0.581185
8.17327,0,1,0,0,0.581327
8.17527,0,1,0,0,0.581469
8.17727,0,1,0,0,0.581611
8.17927,0,1,0,0,0.581753
8.18127,0,1,0,0,0.581895
8.18327,0,1,0,0,0.582037
8.18527,0,1,0,0,0.582179
8.18727,0,1,0,0,0.582321
8.18928,0,1,0,0,0.582463
8.19128,0,1,0,0,0.582605
8.19328,0,1,0,0,0.582747
8.19528,0,1,0,0,0.582889
8.19728,0,1,0,0,0.583031
8.19928,0,1,0,0,0.583173
8.20128,0,1,0,0,0.583316
8.20328,0,1,0,0,0.583458
8.20528,0,1,0,0,0.5836
8.20728,0,1,0,0,0.583742
8.20928,0,1,0,0,0.583884
8.21128,0,1,0,0,0.584026
8.21329,0,1,0,0,0.584168
8.21529,0,1,0,0,0.58431
8.21729,0,1,0,0,0.584452
8.21929,0,1,0,0,0.584594
8.22129,0,1,0,0,0.584736
8.22329,0,1,0,0,0.584878
8.22529,0,1,0,0,0.58502
8.22729,0,1,0,0,0.585162
8.22929,0,1,0,0,0.585304
8.23129,0,1,0,0,0.585446
8.23329,0,1,0,0,0.585589
8.23529,0,1,0,0,0.585731
8.23729,0,1,0,0,0.585873
8.2393,0,1,0,0,0.586015
8.2413,0,1,0,0,0.586157
8.2433,0,1,0,0,0.586299
8.2453,0,1,0,0,0.586441
8.2473,0,1,0,0,0.586583
8.2493,0,1,0,0,0.586725
8.2513,0,1,0,0,0.586867
8.2533,0,1,0,0,0.587009
8.2553,0,1,0,0,0.587151
8.2573,0,1,0,0,0.587293
8.2593,0,1,0,0,0.587435
8.2613,0,1,0,0,0.587577
8.26331,0,1,0,0,0.587719
8.26531,0,1,0,0,0.587862
8.26731,0,1,0,0,0.588004
8.26931,0,1,0,0,0.588146
8.27131,0,1,0,0,0.588288
8.27331,0,1,0,0,0.58843
8.27531,0,1,0,0,0.588572
8.27731,0,1,0,0,0.588714
8.27931,0,1,0,0,0.588856
8.28131,0,1,0,0,0.588998
8.28331,0,1,0,0,0.58914
8.28531,0,1,0,0,0.589282
8.28731,0,1,0,0,0.589424
8.28932,0,1,0,0,0.589566
8.29132,0,1,0,0,0.589708
8.29332,0,1,0,0,0.58985
8.29532,0,1,0,0,0.589992
8.29732,0,1,0,0,0.590134
8.29932,0,1,0,0,0.590276
8.30132,0,1,0,0,0.590419
8.30332,0,1,0,0,0.590561
8.30532,0,1,0,0,0.590703
8.30732,0,1,0,0,0.590845
8.30932,0,1,0,0,0.590987
8.31132,0,1,0,0,0.591129
8.31333,0,1,0,0,0.591271
8.31533,0,1,0,0,0.591413
8.31733,0,1,0,0,0.591555
8.31933,0,1,0,0,0.591697
8.32133,0,1,0,0,0.591839
8.32333,0,1,0,0,0.591981
8.32533,0,1,0,0,0.592123
8.32733,0,1,0,0,0.592265
8.32933,0,1,0,0,0.592407
8.33133,0,1,0,0,0.592549
8.33333,0,1,0,0,0.592691
8.33533,0,1,0,0,0.592833
8.33733,0,1,0,0,0.592975
8.33934,0,1,0,0,0.593118
8.34134,0,1,0,0,0.59326
8.34334,0,1,0,0,0.593402
8.34534,0,1,0,0,0.593544
8.34734,0,1,0,0,0.593686
8.34934,0,1,0,0,0.593828
8.35134,0,1,0,0,0.59397
8.35334,0,1,0,0,0.594112
8.35534,0,1,0,0,0.594254
8.35734,0,1,0,0,0.594396
8.35934,0,1,0,0,0.594538
8.36134,0,1,0,0,0.59468
8.36335,0,1,0,0,0.594822
8.36535,0,1,0,0,0.594964
8.36735,0,1,0,0,0.595106
8.36935,0,1,0,0,0.595248
8.37135,0,1,0,0,0.59539
8.37335,0,1,0,0,0.595532
8.37535,0,1,0,0,0.595674
8.37735,0,1,0,0,0.595816
8.37935,0,1,0,0,0.595959
8.38135,0,1,0,0,0.596101
8.38335,0,1,0,0,0.596243
8.38535,0,1,0,0,0.596385
8.38735,0,1,0,0,0.596527
8.38936,0,1,0,0,0.596669
8.39136,0,1,0,0,0.596811
8.39336,0,1,0,0,0.596953
8.39536,0,1,0,0,0.597095
8.39736,0,1,0,0,0.597237
8.39936,0,1,0,0,0.597379
8.40136,0,1,0,0,0.597521
8.40336,0,1,0,0,0.597663
8.40536,0,1,0,0,0.597805
8.40736,0,1,0,0,0.597947
8.40936,0,1,0,0,0.598089
8.41136,0,1,0,0,0.598231
8.41337,0,1,0,0,0.598373
8.41537,0,1,0,0,0.598515
8.41737,0,1,0,0,0.598657
8.41937,0,1,0,0,0.598799
8.42137,0,1,0,0,0.598941
8.42337,0,1,0,0,0.599084
8.42537,0,1,0,0,0.599226
8.42737,0,1,0,0,0.599368
8.42937,0,1,0,0,0.59951
8.43137,0,1,0,0,0.599652
8.43337,0,1,0,0,0.599794
8.43537,0,1,0,0,0.599936
8.43737,0,1,0,0,0.600078
8.43938,0,1,0,0,0.60022
8.44138,0,1,0,0,0.600362
8.44338,0,1,0,0,0.600504
8.44538,0,1,0,0,0.600646
8.44738,0,1,0,0,0.600788
8.44938,0,1,0,0,0.60093
8.45138,0,1,0,0,0.601072
8.45338,0,1,0,0,0.601214
8.45538,0,1,0,0,0.601356
8.45738,0,1,0,0,0.601498
8.45938,0,1,0,0,0.60164
8.46138,0,1,0,0,0.601782
8.46339,0,1,0,0,0.601924
8.46539,0,1,0,0,0.602066
8.46739,0,1,0,0,0.602208
8.46939,0,1,0,0,0.60235
8.47139,0,1,0,0,0.602493
8.47339,0,1,0,0,0.602635
8.47539,0,1,0,0,0.602777
8.47739,0,1,0,0,0.602919
8.47939,0,1,0,0,0.603061
8.48139,0,1,0,0,0.603203
8.48339,0,1,0,0,0.603345
8.48539,0,1,0,0,0.603487
8.48739,0,1,0,0,0.603629
8.4894,0,1,0,0,0.603771
8.4914,0,1,0,0,0.603913
8.4934,0,1,0,0,0.604055
8.4954,0,1,0,0,0.604197
8.4974,0,1,0,0,0.604339
8.4994,0,1,0,0,0.604481
8.5014,0,1,0,0,0.604623
8.5034,0,1,0,0,0.604765
8.5054,0,1,0,0,0.604907
8.5074,0,1,0,0,0.605049
8.5094,0,1,0,0,0.605191
8.5114,0,1,0,0,0.605333
8.51341,0,1,0,0,0.605475
8.51541,0,1,0,0,0.605617
8.51741,0,1,0,0,0.605759
8.51941,0,1,0,0,0.605901
8.52141,0,1,0,0,0.606043
8.52341,0,1,0,0,0.606185
8.52541,0,1,0,0,0.606328
8.52741,0,1,0,0,0.60647
8.52941,0,1,0,0,0.606612
8.53141,0,1,0,0,0.606754
8.53341,0,1,0,0,0.606896
8.53541,0,1,0,0,0.607038
8.53741,0,1,0,0,0.60718
8.53942,0,1,0,0,0.607322
8.54142,0,1,0,0,0.607464
8.54342,0,1,0,0,0.607606
8.54542,0,1,0,0,0.607748
8.54742,0,1,0,0,0.60789
8.54942,0,1,0,0,0.608032
8.55142,0,1,0,0,0.608174
8.55342,0,1,0,0,0.608316
8.55542,0,1,0,0,0.608458
8.55742,0,1,0,0,0.6086
8.55942,0,1,0,0,0.608742
8.56142,0,1,0,0,0.608884
8.56343,0,1,0,0,0.609026
8.56543,0,1,0,0,0.609168
8.56743,0,1,0,0,0.60931
8.56943,0,1,0,0,0.609452
8.57143,0,1,0,0,0.609594
8.57343,0,1,0,0,0.609736
8.57543,0,1,0,0,0.609878
8.57743,0,1,0,0,0.61002
8.57943,0,1,0,0,0.610162
8.58143,0,1,0,0,0.610304
8.58343,0,1,0,0,0.610446
8.58543,0,1,0,0,0.610588
8.58743,0,1,0,0,0.61073
8.58944,0,1,0,0,0.610873
8.59144,0,1,0,0,0.611015
8.59344,0,1,0,0,0.611157
8.59544,0,1,0,0,0.611299
8.59744,0,1,0,0,0.611441
8.59944,0,1,0,0,0.611583
8.60144,0,1,0,0,0.611725
8.60344,0,1,0,0,0.611867
8.60544,0,1,0,0,0.612009
8.60744,0,1,0,0,0.612151
8.60944,0,1,0,0,0.612293
8.61144,0,1,0,0,0.612435
8.61345,0,1,0,0,0.612577
8.61545,0,1,0,0,0.612719
8.61745,0,1,0,0,0.612861
8.61945,0,1,0,0,0.613003
8.62145,0,1,0,0,0.613145
8.62345,0,1,0,0,0.613287
8.62545,0,1,0,0,0.613429
8.62745,0,1,0,0,0.613571
8.62945,0,1,0,0,0.613713
8.63145,0,1,0,0,0.613855
8.63345,0,1,0,0,0.613997
8.63545,0,1,0,0,0.614139
8.63745,0,1,0,0,0.614281
8.63946,0,1,0,0,0.614423
8.64146,0,1,0,0,0.614565
8.64346,0,1,0,0,0.614707
8.64546,0,1,0,0,0.614849
8.64746,0,1,0,0,0.614991
8.64946,0,1,0,0,0.615133
8.65146,0,1,0,0,0.615275
8.65346,0,1,0,0,0.615417
8.65546,0,1,0,0,0.615559
8.65746,0,1,0,0,0.615701
8.65946,0,1,0,0,0.615843
8.66146,0,1,0,0,0.615985
8.66347,0,1,0,0,0.616127
8.66547,0,1,0,0,0.616269
8.66747,0,1,0,0,0.616411
8.66947,0,1,0,0,0.616554
8.67147,0,1,0,0,0.616696
8.67347,0,1,0,0,0.616838
8.67547,0,1,0,0,0.61698
8.67747,0,1,0,0,0.617122
8.67947,0,1,0,0,0.617264
8.68147,0,1,0,0,0.617406
8.68347,0,1,0,0,0.617548
8.68547,0,1,0,0,0.61769
8.68747,0,1,0,0,0.617832
8.68948,0,1,0,0,0.617974
8.69148,0,1,0,0,0.618116
8.69348,0,1,0,0,0.618258
8.69548,0,1,0,0,0.6184
8.69748,0,1,0,0,0.618542
8.69948,0,1,0,0,0.618684
8.70148,0,1,0,0,0.618826
8.70348,0,1,0,0,0.618968
8.70548,0,1,0,0,0.61911
8.70748,0,1,0,0,0.619252
8.70948,0,1,0,0,0.619394
8.71148,0,1,0,0,0.619536
8.71349,0,1,0,0,0.619678
8.71549,0,1,0,0,0.61982
8.71749,0,1,0,0,0.619962
8.71949,0,1,0,0,0.620104
8.72149,0,1,0,0,0.620246
8.72349,0,1,0,0,0.620388
8.72549,0,1,0,0,0.62053
8.72749,0,1,0,0,0.620672
8.72949,0,1,0,0,0.620814
8.73149,0,1,0,0,0.620956
8.73349,0,1,0,0,0.621098
8.73549,0,1,0,0,0.62124
8.73749,0,1,0,0,0.621382
8.7395,0,1,0,0,0.621524
8.7415,0,1,0,0,0.621666
8.7435,0,1,0,0,0.621808
8.7455,0,1,0,0,0.62195
8.7475,0,1,0,0,0.622092
8.7495,0,1,0,0,0.622234
8.7515,0,1,0,0,0.622376
8.7535,0,1,0,0,0.622518
8.7555,0,1,0,0,0.62266
8.7575,0,1,0,0,0.622802
8.7595,0,1,0,0,0.622944
8.7615,0,1,0,0,0.623086
8.76351,0,1,0,0,0.623228
8.76551,0,1,0,0,0.62337
8.76751,0,1,0,0,0.623512
8.76951,0,1,0,0,0.623654
8.77151,0,1,0,0,0.623796
8.77351,0,1,0,0,0.623938
8.77551,0,1,0,0,0.62408
8.77751,0,1,0,0,0.624222
8.77951,0,1,0,0,0.624364
8.78151,0,1,0,0,0.624506
8.78351,0,1,0,0,0.624648
8.78551,0,1,0,0,0.62479
8.78752,0,1,0,0,0.624932
8.78952,0,1,0,0,0.625074
8.79152,0,1,0,0,0.625216
8.79352,0,1,0,0,0.625358
8.79552,0,1,0,0,0.6255
8.79752,0,1,0,0,0.625642
8.79952,0,1,0,0,0.625784
8.80152,0,1,0,0,0.625926
8.80352,0,1,0,0,0.626068
8.80552,0,1,0,0,0.62621
8.80752,0,1,0,0,0.626353
8.80952,0,1,0,0,0.626495
8.81152,0,1,0,0,0.626637
8.81353,0,1,0,0,0.626779
8.81553,0,1,0,0,0.626921
8.81753,0,1,0,0,0.627063
8.81953,0,1,0,0,0.627205
8.82153,0,1,0,0,0.627347
8.82353,0,1,0,0,0.627489
8.82553,0,1,0,0,0.627631
8.82753,0,1,0,0,0.627773
8.82953,0,1,0,0,0.627915
8.83153,0,1,0,0,0.628057
8.83353,0,1,0,0,0.628199
8.83553,0,1,0,0,0.628341
8.83754,0,1,0,0,0.628483
8.83954,0,1,0,0,0.628625
8.84154,0,1,0,0,0.628767
8.84354,0,1,0,0,0.628909
8.84554,0,1,0,0,0.629051
8.84754,0,1,0,0,0.629193
8.84954,0,1,0,0,0.629335
8.85154,0,1,0,0,0.629477
8.85354,0,1,0,0,0.629619
8.85554,0,1,0,0,0.629761
8.85754,0,1,0,0,0.629903
8.85954,0,1,0,0,0.630045
8.86154,0,1,0,0,0.630187
8.86355,0,1,0,0,0.630329
8.86555,0,1,0,0,0.630471
8.86755,0,1,0,0,0.630613
8.86955,0,1,0,0,0.630755
8.87155,0,1,0,0,0.630897
8.87355,0,1,0,0,0.631039
8.87555,0,1,0,0,0.631181
8.87755,0,1,0,0,0.631323
8.87955,0,1,0,0,0.631465
8.88155,0,1,0,0,0.631607
8.88355,0,1,0,0,0.631749
8.88555,0,1,0,0,0.631891
8.88756,0,1,0,0,0.632033
8.88956,0,1,0,0,0.632175
8.89156,0,1,0,0,0.632317
8.89356,0,1,0,0,0.632459
8.89556,0,1,0,0,0.632601
8.89756,0,1,0,0,0.632743
8.89956,0,1,0,0,0.632885
8.90156,0,1,0,0,0.633027
8.90356,0,1,0,0,0.633169
8.90556,0,1,0,0,0.633311
8.90756,0,1,0,0,0.633453
8.90956,0,1,0,0,0.633595
8.91156,0,1,0,0,0.633737
8.91357,0,1,0,0,0.633879
8.91557,0,1,0,0,0.634021
8.91757,0,1,0,0,0.634163
8.91957,0,1,0,0,0.634305
8.92157,0,1,0,0,0.634447
8.92357,0,1,0,0,0.634589
8.92557,0,1,0,0,0.634731
8.92757,0,1,0,0,0.634873
8.92957,0,1,0,0,0.635015
8.93157,0,1,0,0,0.635157
8.93357,0,1,0,0,0.635299
8.93557,0,1,0,0,0.635441
8.93758,0,1,0,0,0.635583
8.93958,0,1,0,0,0.635725
8.94158,0,1,0,0,0.635867
8.94358,0,1,0,0,0.636009
8.94558,0,1,0,0,0.636151
8.94758,0,1,0,0,0.636293
8.94958,0,1,0,0,0.636435
8.95158,0,1,0,0,0.636577
8.95358,0,1,0,0,0.636719
8.95558,0,1,0,0,0.636861
8.95758,0,1,0,0,0.637003
8.95958,0,1,0,0,0.637145
8.96158,0,1,0,0,0.637287
8.96359,0,1,0,0,0.637429
8.96559,0,1,0,0,0.637571
8.96759,0,1,0,0,0.637713
8.96959,0,1,0,0,0.637855
8.97159,0,1,0,0,0.637997
8.97359,0,1,0,0,0.638138
8.97559,0,1,0,0,0.63828
8.97759,0,1,0,0,0.638422
8.97959,0,1,0,0,0.638564
8.98159,0,1,0,0,0.638706
8.98359,0,1,0,0,0.638848
8.98559,0,1,0,0,0.63899
8.9876,0,1,0,0,0.639132
8.9896,0,1,0,0,0.639274
8.9916,0,1,0,0,0.639416
8.9936,0,1,0,0,0.639558
8.9956,0,1,0,0,0.6397
8.9976,0,1,0,0,0.639842
8.9996,0,1,0,0,0.639984
9.0016,0,1,0,0,0.640126
9.0036,0,1,0,0,0.640268
9.0056,0,1,0,0,0.64041
9.0076,0,1,0,0,0.640552
9.0096,0,1,0,0,0.640694
9.0116,0,1,0,0,0.640836
9.01361,0,1,0,0,0.640978
9.01561,0,1,0,0,0.64112
9.01761,0,1,0,0,0.641262
9.01961,0,1,0,0,0.641404
9.02161,0,1,0,0,0.641546
9.02361,0,1,0,0,0.641688
9.02561,0,1,0,0,0.64183
9.02761,0,1,0,0,0.641972
9.02961,0,1,0,0,0.642114
9.03161,0,1,0,0,0.642256
9.03361,0,1,0,0,0.642398
9.03561,0,1,0,0,0.64254
9.03762,0,1,0,0,0.642682
9.03962,0,1,0,0,0.642824
9.04162,0,1,0,0,0.642966
9.04362,0,1,0,0,0.643108
9.04562,0,1,0,0,0.64325
9.04762,0,1,0,0,0.643392
9.04962,0,1,0,0,0.643534
9.05162,0,1,0,0,0.643676
9.05362,0,1,0,0,0.643818
9.05562,0,1,0,0,0.64396
9.05762,0,1,0,0,0.644102
9.05962,0,1,0,0,0.644244
9.06162,0,1,0,0,0.644386
9.06363,0,1,0,0,0.644528
9.06563,0,1,0,0,0.64467
9.06763,0,1,0,0,0.644812
9.06963,0,1,0,0,0.644954
9.07163,0,1,0,0,0.645096
9.07363,0,1,0,0,0.645238
9.07563,0,1,0,0,0.64538
9.07763,0,1,0,0,0.645522
9.07963,0,1,0,0,0.645664
9.08163,0,1,0,0,0.645806
9.08363,0,1,0,0,0.645948
9.08563,0,1,0,0,0.64609
9.08764,0,1,0,0,0.646232
9.08964,0,1,0,0,0.646374
9.09164,0,1,0,0,0.646516
9.09364,0,1,0,0,0.646658
9.09564,0,1,0,0,0.6468
9.09764,0,1,0,0,0.646942
9.09964,0,1,0,0,0.647084
9.10164,0,1,0,0,0.647226
9.10364,0,1,0,0,0.647368
9.10564,0,1,0,0,0.64751
9.10764,0,1,0,0,0.647652
9.10964,0,1,0,0,0.647793
9.11164,0,1,0,0,0.647935
9.11365,0,1,0,0,0.648077
9.11565,0,1,0,0,0.648219
9.11765,0,1,0,0,0.648361
9.11965,0,1,0,0,0.648503
9.12165,0,1,0,0,0.648645
9.12365,0,1,0,0,0.648787
9.12565,0,1,0,0,0.648929
9.12765,0,1,0,0,0.649071
9.12965,0,1,0,0,0.649213
9.13165,0,1,0,0,0.649355
9.13365,0,1,0,0,0.649497
9.13565,0,1,0,0,0.649639
9.13766,0,1,0,0,0.649781
9.13966,0,1,0,0,0.649923
9.14166,0,1,0,0,0.650065
9.14366,0,1,0,0,0.650207
9.14566,0,1,0,0,0.650349
9.14766,0,1,0,0,0.650491
9.14966,0,1,0,0,0.650633
9.15166,0,1,0,0,0.650775
9.15366,0,1,0,0,0.650917
9.15566,0,1,0,0,0.651059
9.15766,0,1,0,0,0.651201
9.15966,0,1,0,0,0.651343
9.16166,0,1,0,0,0.651485
9.16367,0,1,0,0,0.651627
9.16567,0,1,0,0,0.651769
9.16767,0,1,0,0,0.651911
9.16967,0,1,0,0,0.652053
9.17167,0,1,0,0,0.652195
9.17367,0,1,0,0,0.652337
9.17567,0,1,0,0,0.652479
9.17767,0,1,0,0,0.652621
9.17967,0,1,0,0,0.652763
9.18167,0,1,0,0,0.652905
9.18367,0,1,0,0,0.653047
9.18567,0,1,0,0,0.653189
9.18768,0,1,0,0,0.653331
9.18968,0,1,0,0,0.653472
9.19168,0,1,0,0,0.653614
9.19368,0,1,0,0,0.653756
9.19568,0,1,0,0,0.653898
9.19768,0,1,0,0,0.65404
9.19968,0,1,0,0,0.654182
9.20168,0,1,0,0,0.654324
9.20368,0,1,0,0,0.654466
9.20568,0,1,0,0,0.654608
9.20768,0,1,0,0,0.65475
9.20968,0,1,0,0,0.654892
9.21168,0,1,0,0,0.655034
9.21369,0,1,0,0,0.655176
9.21569,0,1,0,0,0.655318
9.21769,0,1,0,0,0.65546
9.21969,0,1,0,0,0.655602
9.22169,0,1,0,0,0.655744
9.22369,0,1,0,0,0.655886
9.22569,0,1,0,0,0.656028
9.22769,0,1,0,0,0.65617
9.22969,0,1,0,0,0.656312
9.23169,0,1,0,0,0.656454
9.23369,0,1,0,0,0.656596
9.23569,0,1,0,0,0.656738
9.2377,0,1,0,0,0.65688
9.2397,0,1,0,0,0.657022
9.2417,0,1,0,0,0.657164
9.2437,0,1,0,0,0.657306
9.2457,0,1,0,0,0.657448
9.2477,0,1,0,0,0.65759
9.2497,0,1,0,0,0.657732
9.2517,0,1,0,0,0.657873
9.2537,0,1,0,0,0.658015
9.2557,0,1,0,0,0.658157
9.2577,0,1,0,0,0.658299
9.2597,0,1,0,0,0.658441
9.2617,0,1,0,0,0.658583
9.26371,0,1,0,0,0.658725
9.26571,0,1,0,0,0.658867
9.26771,0,1,0,0,0.659009
9.26971,0,1,0,0,0.659151
9.27171,0,1,0,0,0.659293
9.27371,0,1,0,0,0.659435
9.27571,0,1,0,0,0.659577
9.27771,0,1,0,0,0.659719
9.27971,0,1,0,0,0.659861
9.28171,0,1,0,0,0.660003
9.28371,0,1,0,0,0.660145
9.28571,0,1,0,0,0.660287
9.28772,0,1,0,0,0.660429
9.28972,0,1,0,0,0.660571
9.29172,0,1,0,0,0.660713
9.29372,0,1,0,0,0.660855
9.29572,0,1,0,0,0.660997
9.29772,0,1,0,0,0.661139
9.29972,0,1,0,0,0.661281
9.30172,0,1,0,0,0.661423
9.30372,0,1,0,0,0.661564
